,iter,method,n,mse_train,mse_val,mse_test,R2_train,R2_val,R2_test,early_stopping,optimizer,residual_connection,depth,n_epochs,learning_rate,lr,weight_decay,batch_size,type_width,width,mode,verbose,mlp_depth,init_type,max_iter,order0,n_iter_no_change,add_mask,imputation_type,mdm,n_features,missing_rate,prop_latent,snr,masking,prop_for_masking,link,curvature,sm_type,sm_param,perm,width_factor,max_leaf_nodes,min_samples_leaf
82,2,NeuMiss_uniform_,100000,0.2293632939852129,0.2778537599665267,0.2791978953167203,0.8203456535871421,0.7827862539228447,0.7806281999705647,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
83,3,NeuMiss_uniform_,100000,0.2493565035114127,0.29708140527970617,0.2976410063076302,0.8051916522829392,0.7717470139103763,0.7675986926163909,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
84,4,NeuMiss_uniform_,100000,0.23044059221999852,0.2767914599250622,0.2786329294096593,0.8205257457862771,0.7866863837621413,0.7826069399827341,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
85,5,NeuMiss_uniform_,100000,0.21144284998437757,0.2494528415045651,0.2441315550715482,0.8340163650422108,0.804851869970656,0.8127237505042844,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
86,6,NeuMiss_uniform_,100000,0.24221365268422204,0.2804972555102456,0.2865128582879936,0.8115714930534873,0.7711866557930791,0.7770339191064508,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
87,7,NeuMiss_uniform_,100000,0.2248031179955467,0.2725583344488512,0.2737365819801701,0.8244345109287581,0.7837666757355959,0.7878779741420187,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
88,8,NeuMiss_uniform_,100000,0.2413275511019029,0.28678341778935246,0.2847607491906516,0.8120507096700624,0.7750883592072613,0.774771869388867,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
89,9,NeuMiss_uniform_,100000,0.20488711981283161,0.2654412843937175,0.257090409690811,0.839243563356762,0.7920649005542684,0.7989085696797966,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
90,0,NeuMiss_uniform_,100000,0.4532394341988884,0.5025557604997155,0.4965992038058226,0.6448993423972287,0.6026501335654824,0.6095764499259397,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
91,1,NeuMiss_uniform_,100000,0.45369573490862114,0.5006187217388055,0.4863656477112574,0.6451833116398212,0.6198043992085644,0.6293133356823901,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
92,2,NeuMiss_uniform_,100000,0.47351870303280474,0.5065185971269069,0.5296223488986754,0.6286539115119385,0.5982495617800985,0.5870581130545749,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
93,3,NeuMiss_uniform_,100000,0.45885318116244894,0.4956373529998456,0.5058624879485896,0.6422024912523938,0.6082980891650105,0.5975928132604182,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
94,4,NeuMiss_uniform_,100000,0.4851567431318292,0.5087959690910069,0.5140378975210301,0.6218968533596615,0.596848772685199,0.5981173838625667,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
95,5,NeuMiss_uniform_,100000,0.49994809855066735,0.5228108449948718,0.5274284881684527,0.6086790530746867,0.574505990404927,0.5905042258889681,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
96,6,NeuMiss_uniform_,100000,0.5119487975448592,0.560048729468258,0.5526202501130398,0.5989560443006252,0.5506975982456376,0.5696062752332632,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
97,7,NeuMiss_uniform_,100000,0.43741707531465546,0.4811009083142244,0.4923468090873647,0.6594002043463894,0.6154328942261112,0.6122185641028592,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
98,8,NeuMiss_uniform_,100000,0.5111349448175527,0.5600927951352334,0.563923945781377,0.5995277880065288,0.5548712469212148,0.5535226317339692,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
99,9,NeuMiss_uniform_,100000,0.455352190514364,0.5148742107091211,0.5134443516978862,0.6443698095963417,0.6023981798888474,0.5994963425941183,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
100,0,NeuMiss_uniform_,100000,0.19038766862358075,0.24980713144203673,0.2323382681391557,0.8512082136805907,0.8016056884702575,0.8149240183259341,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
101,1,NeuMiss_uniform_,100000,0.21068347497725223,0.2664614680128256,0.26483804708646946,0.8352427456983172,0.7938517900551552,0.7936055111839297,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
102,2,NeuMiss_uniform_,100000,0.21995209367729232,0.2775153231369639,0.27251071697843465,0.8277172038073309,0.7830508288257314,0.7858824600269432,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
103,3,NeuMiss_uniform_,100000,0.24782694668592958,0.29178270196623074,0.2962519694289711,0.8063866098385503,0.7758181029526711,0.7686832675901456,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
104,4,NeuMiss_uniform_,100000,0.2223321493117056,0.27327629699713324,0.2737218906998487,0.8268408516874594,0.7893953983972922,0.786438596690543,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
105,5,NeuMiss_uniform_,100000,0.20793442516992178,0.25291554961336143,0.24345323667585927,0.8367704950765085,0.8021429771466924,0.8132440966966122,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
106,6,NeuMiss_uniform_,100000,0.23187896642689745,0.2791129221907296,0.28791007338272473,0.819611293781678,0.7723159143869265,0.7759465976658041,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
107,7,NeuMiss_uniform_,100000,0.2474310234122878,0.2779686850734645,0.27608882652457056,0.80676269517918,0.7794743905506214,0.7860551893521225,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
108,8,NeuMiss_uniform_,100000,0.2359150781134734,0.2819683352626089,0.2803975927256693,0.8162660197432821,0.7788646169839148,0.77822285614517,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
109,9,NeuMiss_uniform_,100000,0.2034153354651502,0.26045414715454873,0.2536951967911619,0.8403983397402491,0.7959716058738445,0.8015642432969228,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
110,0,NeuMiss_uniform_,100000,0.46158527144828587,0.5054841654660036,0.5047602261939382,0.6383606079626467,0.6003347659711209,0.6031602992181189,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
111,1,NeuMiss_uniform_,100000,0.4540309550036241,0.5061910053491954,0.49034984097787326,0.6449211498542257,0.6155725204892188,0.6262767575051515,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
112,2,NeuMiss_uniform_,100000,0.46832642611315733,0.5106098214641124,0.5304562776991802,0.6327258345682161,0.5950045650916227,0.5864079061039531,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
113,3,NeuMiss_uniform_,100000,0.4560775472650503,0.4933854801669864,0.5047466063847416,0.6443668325590591,0.6100777429506861,0.5984804828772416,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
114,4,NeuMiss_uniform_,100000,0.46429627248854705,0.5086255706176144,0.513491210805751,0.6381542994372071,0.5969837901732571,0.5985447918190685,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
115,5,NeuMiss_uniform_,100000,0.49068258630299155,0.5176742013718058,0.5286228856804426,0.6159313839406699,0.5786864910811531,0.5895768949905803,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
116,6,NeuMiss_uniform_,100000,0.4936763842555182,0.5524309463040192,0.5465397329306475,0.6132700556644063,0.5568090097918902,0.5743419258687632,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
117,7,NeuMiss_uniform_,100000,0.4553144900097406,0.4786410848284232,0.48948562229614545,0.6454641782242063,0.6173991495008391,0.614472087639095,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
118,8,NeuMiss_uniform_,100000,0.5045986412743118,0.5669848962875254,0.5693234840988262,0.6046489560361512,0.5493938110058467,0.549247637426916,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
119,9,NeuMiss_uniform_,100000,0.46022764528512494,0.5099087112054879,0.5123386403213671,0.6405620780326227,0.606232692473361,0.6003588342134472,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
120,0,NeuMiss_uniform_,100000,0.38220495440435637,0.3987445569956649,0.38184470415069544,0.7012991528438258,0.683321082930161,0.6958302046677637,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
121,1,NeuMiss_uniform_,100000,0.40171759967787196,0.42763587775076195,0.4068781878085786,0.6858515422971122,0.6691590293938152,0.6829103049693536,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
122,2,NeuMiss_uniform_,100000,0.38924502150096696,0.39930476328203524,0.40844332599731503,0.6951144242952692,0.6878412461670789,0.6790772812510004,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
123,3,NeuMiss_uniform_,100000,0.42727528802093834,0.42406064571229735,0.43110335275729067,0.666193615536157,0.6741865800190563,0.663389853296289,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
124,4,NeuMiss_uniform_,100000,0.4299434946427973,0.43007572984124315,0.4474306379346276,0.665146720412042,0.6685554922344437,0.6509087575105754,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
125,5,NeuMiss_uniform_,100000,0.40111442965534566,0.39838774089868334,0.40229315702597185,0.6851232800109635,0.6883393983645198,0.6913960851003674,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
126,6,NeuMiss_uniform_,100000,0.39589730783583577,0.3936183763429388,0.4087327395797576,0.6920143113612777,0.6789090257995898,0.6819216504922873,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
127,7,NeuMiss_uniform_,100000,0.35921868843587285,0.36795788897665077,0.35575399214955705,0.7194593861459545,0.7080817297932784,0.724321619799815,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
128,8,NeuMiss_uniform_,100000,0.42567169786491554,0.43307098201951233,0.4258349535054474,0.6684808959360479,0.660361446639585,0.6631909039447798,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
129,9,NeuMiss_uniform_,100000,0.37101315371626,0.402653492826472,0.3923121323608345,0.7088994535445631,0.6845788541738036,0.6931406040260829,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
130,0,NeuMiss_uniform_,100000,0.5298535732862216,0.546621322544167,0.5476327822426742,0.5848742670864959,0.5678093326654704,0.5694541325448401,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
131,1,NeuMiss_uniform_,100000,0.5256069300760637,0.5344816957465062,0.53308754345092,0.5889445371437958,0.5940871153987917,0.5937039464012364,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
132,2,NeuMiss_uniform_,100000,0.5586710460662142,0.5660656839637764,0.584843255754738,0.5618751563993669,0.5510191770180618,0.5440028576949818,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
133,3,NeuMiss_uniform_,100000,0.5223092744575216,0.5234156658367618,0.5380239603124026,0.592721670310249,0.5863449047406809,0.5720087703166368,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
134,4,NeuMiss_uniform_,100000,0.5429328789248962,0.5430534886326133,0.5494998504092898,0.5768694698318968,0.5697043731872362,0.5703926918334287,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
135,5,NeuMiss_uniform_,100000,0.572490703062226,0.5695225611999108,0.5776228485691368,0.5518982776858297,0.5364892667400916,0.5515332963139212,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
136,6,NeuMiss_uniform_,100000,0.5877462806662569,0.6138845983569063,0.6068074852998078,0.539578773353137,0.5075074543894615,0.5274039744994887,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
137,7,NeuMiss_uniform_,100000,0.5265907396545682,0.5313380939663546,0.5422900525018587,0.5899641133341456,0.5752758944063419,0.5728823436030606,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
138,8,NeuMiss_uniform_,100000,0.6083163543766554,0.6139093956229353,0.6211349699139753,0.5233865371580486,0.5121009837110874,0.5082267586262335,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
139,9,NeuMiss_uniform_,100000,0.5512417128911271,0.5634178035336195,0.5772812894857945,0.5694800653259924,0.5649113132711301,0.5497014096532788,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
140,0,NeuMiss_uniform_,100000,0.35865718100069527,0.3783152973931393,0.3590309032368703,0.7197022106358864,0.6995457954534138,0.7140032186686859,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
141,1,NeuMiss_uniform_,100000,0.3720318010662274,0.4042257046315766,0.3809752648383919,0.7090662280788773,0.6872703357639607,0.7030970591162311,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
142,2,NeuMiss_uniform_,100000,0.36193486426054466,0.37496560088709807,0.3800042215320609,0.7165057653604039,0.7068685238286136,0.7014224981828501,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
143,3,NeuMiss_uniform_,100000,0.356720979192064,0.36014526592033125,0.3640637941660488,0.7213137673417952,0.723293915703136,0.7157350635759562,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
144,4,NeuMiss_uniform_,100000,0.37358547572692724,0.3777805134367045,0.3885575364721226,0.7090400870990716,0.7088576089479206,0.696842322171283,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
145,5,NeuMiss_uniform_,100000,0.3538230522029342,0.35506236463783536,0.36051085754238427,0.722247234461502,0.72223304378915,0.7234477891101168,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
146,6,NeuMiss_uniform_,100000,0.36939708250149267,0.3661898111719408,0.381801231961135,0.7126299861515274,0.7012836537158484,0.7028799165266975,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
147,7,NeuMiss_uniform_,100000,0.33624193714515554,0.3495468982653028,0.3321581182111295,0.737403641606428,0.7226880331835823,0.7426063683909674,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
148,8,NeuMiss_uniform_,100000,0.3959519072731327,0.40106104957506594,0.3994926673328628,0.6916270867666228,0.6854654309746668,0.6840260221537942,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
149,9,NeuMiss_uniform_,100000,0.3569210734438603,0.38657574992756316,0.37621954209539654,0.7199562374534341,0.6971734551839042,0.7057279346772953,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
150,0,NeuMiss_uniform_,100000,0.5022467849428521,0.5255393503624187,0.5200195057409231,0.606503428089131,0.5844779682458572,0.5911635379534033,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
151,1,NeuMiss_uniform_,100000,0.496328822679024,0.5196230323255712,0.5094902462465516,0.6118417352189851,0.605371548483233,0.6116887761867306,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
152,2,NeuMiss_uniform_,100000,0.5279137138973354,0.5394457819317162,0.5663089592801637,0.5859958826137438,0.5721330262773251,0.558453885630891,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
153,3,NeuMiss_uniform_,100000,0.4976175248761657,0.5141134345400846,0.5250798817898562,0.6119754247779579,0.5936964527059099,0.5823056204434711,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
154,4,NeuMiss_uniform_,100000,0.520798214082336,0.5219910728122726,0.5405072457407708,0.5941199492806122,0.5863934574253744,0.57742324640441,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
155,5,NeuMiss_uniform_,100000,0.544740637449228,0.550006397139384,0.5578038894843774,0.5736188962548339,0.5523726612364515,0.5669207472661275,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
156,6,NeuMiss_uniform_,100000,0.558862945803884,0.5853427089370574,0.5815506937892917,0.5622050338747875,0.530405353790325,0.5470745612571117,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
157,7,NeuMiss_uniform_,100000,0.5038860142735431,0.5038709571448373,0.5166319612962078,0.6076434067627013,0.5972316985397383,0.5930911299026008,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
158,8,NeuMiss_uniform_,100000,0.5126517481571149,0.5555006979895929,0.5607778212462288,0.5983393785762747,0.5585207751676227,0.5560135233040084,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
159,9,NeuMiss_uniform_,100000,0.5077468922128772,0.5230938409316659,0.5367584240358325,0.6034495326561184,0.5960507267262131,0.581310591383699,True,adam,True,20.0,1000.0,,0.005,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,1.0,,
160,0,NeuMiss_uniform_,100000,0.19433405136721926,0.24826825479291875,0.2330240261168591,0.8481240363167353,0.8028278488288052,0.8143777573421935,True,adam,True,20.0,1000.0,,0.001,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
161,1,NeuMiss_uniform_,100000,0.22150088675847102,0.26739940165691495,0.27056156940194576,0.826783387108771,0.7931261566522545,0.789145036280396,True,adam,True,20.0,1000.0,,0.001,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
162,2,NeuMiss_uniform_,100000,0.22722116563577724,0.2813522359240116,0.276905506183517,0.8220235274171853,0.7800513005848813,0.7824293794885845,True,adam,True,20.0,1000.0,,0.001,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
163,3,NeuMiss_uniform_,100000,0.24854183162866866,0.29836572188020616,0.29724362438082236,0.8058281100499276,0.770760250370354,0.767908972710073,True,adam,True,20.0,1000.0,,0.001,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
164,4,NeuMiss_uniform_,100000,0.22703236782493738,0.2731405103407794,0.2786964555399423,0.8231801762648825,0.7895000444825129,0.7825573760640596,True,adam,True,20.0,1000.0,,0.001,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
165,5,NeuMiss_uniform_,100000,0.2122212233558242,0.25398194454060113,0.24680922491817056,0.8334053382727712,0.8013087313843734,0.810669677788792,True,adam,True,20.0,1000.0,,0.001,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
166,6,NeuMiss_uniform_,100000,0.23870264766939084,0.28542222958172614,0.2901135641481267,0.8143028561517057,0.7671691484368024,0.7742318275044141,True,adam,True,20.0,1000.0,,0.001,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
167,7,NeuMiss_uniform_,100000,0.22603307745020162,0.27587018737364477,0.27542175823967746,0.8234739440330686,0.7811392273075336,0.7865721092133757,True,adam,True,20.0,1000.0,,0.001,1e-05,100.0,,,shared,False,1.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,1.0,,
